participant_id,total_off_path_steps,n_tasks_solved,avg_off_path_per_task,mean_dist_to_target,mean_rand_baseline_dist,mean_dist_delta,mean_color_relevance,mean_rand_baseline_color,mean_color_delta,mean_frac_wrong_color,mean_frac_wrong_coord
790ca9544c747ea68d5529b4cf1d3b60,3,3,1.0,0.5,1.9937500000000001,1.4937500000000001,1.0,0.2777777777777778,0.7222222222222223,1.0,0.0
78f250b802788bb009a6057c3c99efac,3,4,0.75,0.0,4.1635,4.1635,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
7be9b6be01cbd287b00b5b1b0093cc25,3,5,0.6,5.25,8.69175,3.4417500000000003,0.25,0.5,-0.25,1.0,0.0
37f84369d15c9cdc41b13b48b92a3e15,3,9,0.3333333333333333,1.0,2.867,1.867,0.0,0.5555555555555556,-0.5555555555555556,1.0,0.0
321e3d81541294c87333ccb756e65f39,3,4,0.75,0.3333333333333333,2.4025,2.0691666666666664,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
384822dc16e28ea38dea53fd992f6f17,3,3,1.0,1.6666666666666667,1.1035,-0.5631666666666668,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
38e93c1a7e94cb53f6f859b361649def,3,5,0.6,1.0,1.323,0.32299999999999995,0.5,0.3888888888888889,0.1111111111111111,1.0,0.0
7dc2162197ce002a85b60bbac44b2cf4,3,3,1.0,4.0,1.9525,-2.0475000000000003,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
3bc6d89ec6740f74be3e58972296297b,3,4,0.75,0.0,3.6575,3.6575,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
7372c9fb3779ad27feda213a99b4184c,3,3,1.0,1.0,2.98975,1.98975,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
2fd0edcd27d76416402561531ed5dcfe,3,3,1.0,1.0,4.1825,3.1825,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
7342e2ee852da57b633b7b57222a4b95,3,5,0.6,0.0,9.007,9.007,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0
2f6c9537a0edbb4345c913ed613f862a,3,5,0.6,0.0,0.97425,0.97425,0.5,0.2222222222222222,0.2777777777777778,1.0,0.0
7194aaa036fc80278e111edaf4434e6d,3,5,0.6,0.3333333333333333,2.4025,2.0691666666666664,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0
